order_id,customer_id,customer_age,customer_gender,city,state,product_id,product_category,brand,quantity,unit_price,discount_percent,coupon_used,payment_method,order_status,customer_rating,delivery_days,customer_tenure_months,is_repeat_customer,warehouse,sales_channel,profit_margin_percent,returned_flag,marketing_source,order_date,total_amount
ORD06461,CUST8856,23,Female,Delhi,DL,PROD323,Books,BrandD,1,1075.49,20,Yes,Net Banking,Shipped,2,10,38,0,WH-A,Mobile App,24.18,1,Direct,2025-11-23,860.39
ORD06462,CUST6401,60,Male,Bangalore,DL,PROD440,Beauty,BrandB,1,4790.2,15,Yes,UPI,Delivered,3,5,19,0,WH-C,Mobile App,29.41,0,Direct,2025-04-02,4071.67
ORD06463,CUST4022,48,Other,Delhi,DL,PROD669,Beauty,BrandB,2,3960.29,5,No,UPI,Delivered,2,1,44,0,WH-B,Website,11.47,0,Instagram,2025-07-08,7524.55
ORD06464,CUST6738,45,Female,Kolkata,KA,PROD901,Books,BrandB,1,3463.5,25,No,COD,Delivered,4,11,26,1,WH-A,Website,23.77,1,Facebook,2025-10-12,2597.62
ORD06465,CUST6984,25,Female,Kolkata,KA,PROD636,Sports,BrandC,5,3796.3,15,Yes,Net Banking,Delivered,3,14,22,0,WH-A,Website,8.43,0,Instagram,2025-11-14,16134.28
ORD06466,CUST2770,46,Other,Hyderabad,TN,PROD539,Beauty,BrandD,4,2118.25,0,Yes,Card,Returned,2,4,11,0,WH-B,Mobile App,35.1,0,Facebook,2025-01-24,8473.0
ORD06467,CUST9989,38,Other,Mumbai,TS,PROD643,Beauty,BrandA,2,2332.65,5,No,UPI,Returned,1,1,22,1,WH-B,Mobile App,30.75,0,Google,2025-06-03,4432.04
ORD06468,CUST4215,34,Other,Bangalore,KA,PROD721,Fashion,BrandD,1,4364.05,15,No,COD,Cancelled,2,2,32,0,WH-A,Mobile App,18.37,1,Instagram,2024-06-03,3709.44
ORD06469,CUST7694,66,Female,Delhi,WB,PROD712,Fashion,BrandA,2,224.55,0,No,Net Banking,Shipped,1,7,7,0,WH-B,Website,11.17,0,Instagram,2024-07-25,449.1
ORD06470,CUST3976,41,Other,Chennai,DL,PROD249,Electronics,BrandC,5,4031.86,10,No,UPI,Cancelled,4,14,22,1,WH-C,Mobile App,29.23,1,Email,2025-12-22,18143.37
ORD06471,CUST4737,67,Male,Hyderabad,DL,PROD994,Electronics,BrandD,2,2293.09,15,Yes,COD,Returned,5,6,6,0,WH-B,Mobile App,23.64,1,Facebook,2024-07-28,3898.25
ORD06472,CUST1752,53,Female,Kolkata,MH,PROD956,Fashion,BrandD,2,2373.45,25,Yes,COD,Shipped,3,6,15,0,WH-B,Website,26.69,0,Direct,2024-12-17,3560.18
ORD06473,CUST2392,48,Other,Bangalore,MH,PROD804,Electronics,BrandA,3,1695.93,5,No,Net Banking,Delivered,5,5,38,1,WH-A,Website,29.24,0,Instagram,2024-10-31,4833.4
ORD06474,CUST7789,64,Female,Bangalore,WB,PROD720,Home,BrandA,3,3074.65,10,Yes,COD,Shipped,2,10,41,1,WH-C,Mobile App,39.22,0,Direct,2024-01-19,8301.56
ORD06475,CUST1677,51,Male,Kolkata,MH,PROD455,Home,BrandC,3,3410.8,15,Yes,UPI,Cancelled,4,2,55,0,WH-B,Mobile App,37.24,1,Email,2025-01-26,8697.54
ORD06476,CUST1105,19,Male,Mumbai,TS,PROD888,Books,BrandD,3,887.69,15,No,COD,Cancelled,2,4,56,0,WH-A,Mobile App,18.55,1,Google,2024-08-11,2263.61
ORD06477,CUST5753,59,Other,Bangalore,TN,PROD844,Electronics,BrandD,4,2872.01,10,No,COD,Delivered,4,11,18,1,WH-A,Website,14.52,0,Google,2025-02-18,10339.24
ORD06478,CUST2946,20,Female,Delhi,TN,PROD632,Electronics,BrandD,5,2378.07,25,No,Card,Cancelled,5,13,35,0,WH-C,Website,10.59,1,Instagram,2024-02-20,8917.76
ORD06479,CUST6544,47,Other,Chennai,DL,PROD472,Beauty,BrandB,2,3931.35,30,No,Card,Delivered,4,4,34,0,WH-C,Website,7.37,0,Instagram,2025-07-31,5503.89
ORD06480,CUST2095,25,Female,Chennai,TN,PROD511,Beauty,BrandA,5,2771.91,30,Yes,Net Banking,Shipped,2,8,45,1,WH-C,Website,34.27,1,Email,2024-02-07,9701.68
ORD06481,CUST7985,69,Other,Kolkata,MH,PROD351,Home,BrandD,2,2204.91,25,No,UPI,Shipped,4,3,29,0,WH-B,Mobile App,36.75,1,Instagram,2024-07-02,3307.36
ORD06482,CUST2782,24,Other,Bangalore,WB,PROD113,Books,BrandB,3,2691.76,0,No,COD,Delivered,1,8,43,1,WH-C,Website,35.0,0,Instagram,2024-09-07,8075.28
ORD06483,CUST5541,29,Female,Chennai,TS,PROD314,Home,BrandD,4,2503.78,5,No,Card,Returned,1,11,5,0,WH-B,Mobile App,17.96,1,Google,2025-09-13,9514.36
ORD06484,CUST4257,36,Female,Bangalore,TN,PROD635,Beauty,BrandA,2,4682.37,25,No,COD,Shipped,4,8,24,0,WH-C,Mobile App,30.2,1,Facebook,2024-12-21,7023.56
ORD06485,CUST7213,43,Male,Kolkata,DL,PROD119,Beauty,BrandD,2,1628.25,0,No,COD,Returned,4,1,32,0,WH-A,Website,10.02,0,Google,2024-10-10,3256.5
ORD06486,CUST5869,45,Male,Mumbai,DL,PROD587,Books,BrandD,1,283.01,30,Yes,COD,Shipped,4,7,30,0,WH-A,Website,30.32,1,Facebook,2025-10-23,198.11
ORD06487,CUST2561,32,Female,Chennai,TS,PROD813,Beauty,BrandC,4,3343.78,5,No,Net Banking,Shipped,4,7,5,1,WH-C,Mobile App,17.5,1,Email,2024-08-22,12706.36
ORD06488,CUST5006,31,Male,Delhi,MH,PROD535,Electronics,BrandC,4,3058.83,30,No,Card,Returned,4,7,44,0,WH-C,Website,16.4,0,Facebook,2025-04-24,8564.72
ORD06489,CUST4981,65,Male,Hyderabad,TN,PROD420,Fashion,BrandD,4,4558.85,10,No,COD,Cancelled,1,4,34,0,WH-B,Website,33.35,1,Facebook,2024-01-14,16411.86
ORD06490,CUST6682,31,Female,Kolkata,MH,PROD151,Home,BrandB,5,675.64,0,No,Card,Delivered,3,4,50,0,WH-A,Website,29.8,1,Facebook,2024-05-17,3378.2
ORD06491,CUST6782,20,Female,Hyderabad,DL,PROD456,Sports,BrandB,3,2660.96,25,Yes,COD,Cancelled,5,11,42,1,WH-C,Website,29.54,1,Direct,2025-05-16,5987.16
ORD06492,CUST1943,67,Female,Mumbai,WB,PROD797,Books,BrandB,1,838.78,20,No,COD,Cancelled,1,5,18,0,WH-B,Website,28.48,0,Facebook,2025-07-28,671.02
ORD06493,CUST5550,46,Other,Delhi,TN,PROD818,Beauty,BrandD,5,2332.97,20,No,UPI,Returned,4,9,36,1,WH-C,Website,24.15,1,Facebook,2024-12-26,9331.88
ORD06494,CUST1600,23,Female,Hyderabad,WB,PROD971,Electronics,BrandB,3,4016.91,15,No,UPI,Cancelled,3,14,58,0,WH-C,Mobile App,10.94,1,Google,2025-10-31,10243.12
ORD06495,CUST7376,66,Female,Delhi,TS,PROD706,Home,BrandC,2,4301.2,0,Yes,Card,Returned,3,7,21,1,WH-A,Website,14.03,0,Facebook,2024-08-25,8602.4
ORD06496,CUST2524,40,Female,Chennai,TN,PROD447,Beauty,BrandD,1,4185.92,25,Yes,COD,Shipped,5,14,22,1,WH-B,Website,25.07,0,Instagram,2024-12-22,3139.44
ORD06497,CUST4766,45,Male,Bangalore,DL,PROD877,Electronics,BrandC,5,2782.28,15,Yes,Card,Delivered,2,14,39,0,WH-B,Website,32.37,0,Google,2024-05-30,11824.69
ORD06498,CUST1250,31,Female,Kolkata,TN,PROD425,Home,BrandC,1,3206.4,25,No,COD,Delivered,2,7,56,1,WH-B,Website,27.4,1,Facebook,2025-12-09,2404.8
ORD06499,CUST1078,31,Male,Delhi,DL,PROD626,Home,BrandB,3,2802.67,0,No,Card,Cancelled,2,13,21,1,WH-C,Mobile App,18.82,1,Email,2024-05-14,8408.01
ORD06500,CUST4123,37,Other,Chennai,KA,PROD786,Sports,BrandC,5,2850.06,5,Yes,Card,Returned,2,2,35,1,WH-C,Website,26.77,0,Direct,2025-02-26,13537.78
ORD06501,CUST8064,30,Female,Mumbai,DL,PROD318,Sports,BrandC,5,4437.24,5,Yes,Net Banking,Cancelled,1,8,5,1,WH-C,Mobile App,16.43,1,Email,2024-02-21,21076.89
ORD06502,CUST9417,44,Female,Delhi,DL,PROD621,Home,BrandA,1,1125.44,10,Yes,Net Banking,Shipped,1,11,33,0,WH-A,Website,25.72,0,Direct,2025-03-18,1012.9
ORD06503,CUST2209,52,Male,Mumbai,TS,PROD504,Electronics,BrandA,2,2249.95,30,No,Card,Returned,4,6,7,1,WH-A,Mobile App,32.1,0,Facebook,2025-01-08,3149.93
ORD06504,CUST6153,62,Other,Kolkata,TN,PROD118,Beauty,BrandA,2,3089.31,20,Yes,UPI,Delivered,3,14,44,1,WH-A,Website,10.5,1,Google,2025-02-11,4942.9
ORD06505,CUST5898,19,Female,Chennai,WB,PROD679,Books,BrandB,2,3850.23,20,No,UPI,Delivered,1,10,24,1,WH-C,Mobile App,7.4,0,Instagram,2024-09-26,6160.37
ORD06506,CUST3178,58,Other,Mumbai,DL,PROD889,Beauty,BrandB,3,3833.26,10,No,COD,Cancelled,1,13,54,0,WH-C,Website,19.06,0,Instagram,2024-06-16,10349.8
ORD06507,CUST8610,62,Other,Bangalore,TN,PROD930,Home,BrandC,1,674.52,10,Yes,Net Banking,Delivered,5,14,48,0,WH-B,Mobile App,31.27,1,Direct,2025-10-02,607.07
ORD06508,CUST9895,57,Female,Hyderabad,DL,PROD393,Beauty,BrandC,3,1187.36,10,Yes,Card,Delivered,1,9,54,1,WH-A,Mobile App,9.1,1,Email,2024-10-24,3205.87
ORD06509,CUST3544,65,Other,Mumbai,MH,PROD114,Sports,BrandB,3,4566.44,25,Yes,UPI,Delivered,2,11,57,1,WH-A,Website,39.82,1,Email,2024-07-30,10274.49
ORD06510,CUST6522,41,Other,Mumbai,MH,PROD425,Beauty,BrandD,2,1851.84,10,Yes,COD,Cancelled,1,7,39,0,WH-C,Website,32.44,1,Instagram,2024-08-26,3333.31
ORD06511,CUST3370,46,Female,Chennai,MH,PROD725,Fashion,BrandD,2,113.29,0,Yes,COD,Cancelled,2,3,8,0,WH-B,Website,29.91,0,Google,2025-11-22,226.58
ORD06512,CUST4281,20,Male,Chennai,MH,PROD911,Sports,BrandD,2,1079.01,10,No,Card,Shipped,1,14,15,0,WH-A,Website,18.86,0,Google,2025-09-16,1942.22
ORD06513,CUST5710,62,Female,Delhi,WB,PROD257,Sports,BrandA,1,4850.81,15,No,COD,Returned,4,9,6,1,WH-B,Website,33.6,0,Facebook,2025-09-03,4123.19
ORD06514,CUST1328,21,Other,Hyderabad,TS,PROD203,Home,BrandC,1,1617.77,30,Yes,Net Banking,Delivered,4,6,5,1,WH-B,Website,17.42,0,Google,2024-09-24,1132.44
ORD06515,CUST6579,67,Female,Mumbai,DL,PROD891,Home,BrandD,2,3107.2,10,No,Net Banking,Shipped,5,7,23,1,WH-C,Mobile App,21.23,0,Direct,2025-06-27,5592.96
ORD06516,CUST5228,19,Male,Mumbai,MH,PROD697,Beauty,BrandA,3,3660.58,0,Yes,UPI,Returned,3,6,48,1,WH-C,Website,7.51,0,Instagram,2025-10-16,10981.74
ORD06517,CUST7794,37,Other,Chennai,TN,PROD705,Beauty,BrandC,1,3268.26,20,No,Card,Shipped,5,4,20,0,WH-A,Website,39.22,1,Google,2024-09-21,2614.61
ORD06518,CUST1120,32,Other,Bangalore,MH,PROD785,Home,BrandD,5,1950.07,20,Yes,Net Banking,Shipped,1,14,12,0,WH-A,Website,26.59,0,Instagram,2024-03-13,7800.28
ORD06519,CUST7749,66,Male,Chennai,KA,PROD853,Electronics,BrandD,3,2209.03,20,No,UPI,Delivered,1,8,42,0,WH-B,Website,13.41,1,Email,2025-10-05,5301.67
ORD06520,CUST1964,49,Male,Bangalore,KA,PROD873,Beauty,BrandA,3,4206.13,30,Yes,COD,Returned,1,5,44,1,WH-B,Website,26.9,0,Instagram,2025-04-18,8832.87
ORD06521,CUST5224,59,Other,Hyderabad,TS,PROD905,Electronics,BrandD,4,3347.65,0,No,Card,Delivered,1,11,21,0,WH-B,Website,32.13,0,Email,2024-10-06,13390.6
ORD06522,CUST4675,18,Male,Chennai,WB,PROD381,Sports,BrandC,1,214.83,30,Yes,Card,Cancelled,2,7,22,1,WH-B,Website,31.84,0,Facebook,2024-06-05,150.38
ORD06523,CUST6694,55,Female,Hyderabad,KA,PROD246,Books,BrandD,5,1096.94,10,Yes,COD,Delivered,3,11,25,1,WH-C,Website,5.01,0,Instagram,2024-07-13,4936.23
ORD06524,CUST3076,52,Male,Kolkata,TN,PROD613,Books,BrandA,1,1502.86,5,No,Net Banking,Shipped,4,10,12,1,WH-C,Website,31.61,0,Instagram,2025-09-20,1427.72
ORD06525,CUST7865,68,Female,Mumbai,MH,PROD167,Fashion,BrandD,3,1890.88,20,Yes,COD,Shipped,3,2,2,0,WH-A,Mobile App,23.31,0,Email,2024-01-14,4538.11
ORD06526,CUST6643,24,Other,Hyderabad,KA,PROD603,Electronics,BrandA,1,2926.78,20,Yes,COD,Cancelled,2,9,30,1,WH-A,Website,33.63,1,Google,2025-01-03,2341.42
ORD06527,CUST9524,62,Other,Bangalore,KA,PROD168,Beauty,BrandB,3,1895.9,5,No,UPI,Cancelled,1,9,7,1,WH-B,Website,11.92,1,Google,2025-06-09,5403.32
ORD06528,CUST6249,30,Other,Kolkata,WB,PROD658,Books,BrandD,5,4142.56,10,No,Card,Cancelled,2,8,37,1,WH-C,Website,14.68,0,Email,2024-07-16,18641.52
ORD06529,CUST2316,66,Other,Bangalore,KA,PROD966,Home,BrandC,3,2421.79,20,Yes,COD,Shipped,4,14,58,0,WH-A,Website,6.82,0,Facebook,2024-01-06,5812.3
ORD06530,CUST2196,18,Other,Delhi,MH,PROD512,Home,BrandD,2,2560.68,10,Yes,UPI,Delivered,3,12,18,1,WH-A,Website,16.18,1,Email,2024-12-05,4609.22
ORD06531,CUST4170,31,Male,Delhi,TS,PROD163,Fashion,BrandA,3,2194.21,15,No,COD,Returned,1,8,18,0,WH-B,Website,19.25,1,Instagram,2024-09-24,5595.24
ORD06532,CUST1355,46,Male,Mumbai,TS,PROD691,Fashion,BrandB,2,1621.29,5,No,Card,Returned,5,6,28,1,WH-A,Mobile App,11.51,1,Direct,2025-11-26,3080.45
ORD06533,CUST1028,20,Other,Kolkata,TS,PROD865,Sports,BrandC,5,3651.52,0,Yes,COD,Cancelled,4,11,48,1,WH-B,Mobile App,28.77,0,Facebook,2025-09-03,18257.6
ORD06534,CUST2013,63,Male,Kolkata,DL,PROD336,Electronics,BrandD,5,1224.86,30,Yes,Card,Returned,1,13,34,0,WH-B,Website,36.68,1,Instagram,2024-04-04,4287.01
ORD06535,CUST3024,41,Male,Delhi,MH,PROD495,Fashion,BrandB,3,3478.5,10,Yes,Card,Shipped,5,4,8,1,WH-A,Website,6.43,0,Instagram,2025-10-28,9391.95
ORD06536,CUST9490,18,Other,Mumbai,KA,PROD940,Sports,BrandA,2,2695.56,5,No,UPI,Delivered,4,13,19,0,WH-A,Website,16.52,0,Facebook,2025-09-22,5121.56
ORD06537,CUST6839,65,Male,Hyderabad,KA,PROD238,Sports,BrandC,3,601.09,30,Yes,COD,Returned,1,5,6,1,WH-A,Website,10.53,0,Instagram,2025-12-21,1262.29
ORD06538,CUST6791,27,Other,Delhi,KA,PROD875,Sports,BrandA,5,188.04,5,No,COD,Cancelled,5,6,55,0,WH-A,Website,7.83,1,Instagram,2024-07-25,893.19
ORD06539,CUST1754,30,Other,Kolkata,WB,PROD415,Books,BrandD,2,930.27,5,No,COD,Delivered,1,6,54,0,WH-C,Website,12.74,1,Direct,2025-07-02,1767.51
ORD06540,CUST9961,53,Other,Bangalore,TN,PROD765,Books,BrandA,4,3829.0,25,No,Net Banking,Shipped,3,11,45,1,WH-A,Website,23.15,0,Direct,2024-02-21,11487.0
ORD06541,CUST4735,26,Other,Kolkata,MH,PROD522,Beauty,BrandB,4,1984.53,0,No,Card,Returned,3,1,7,0,WH-C,Mobile App,25.32,0,Instagram,2024-04-26,7938.12
ORD06542,CUST2238,31,Male,Mumbai,TS,PROD231,Fashion,BrandA,5,4043.89,25,No,Net Banking,Returned,5,1,20,1,WH-A,Mobile App,8.45,0,Email,2025-10-19,15164.59
ORD06543,CUST2906,53,Male,Kolkata,KA,PROD325,Books,BrandC,2,2559.34,20,Yes,Card,Delivered,3,9,24,1,WH-B,Mobile App,36.89,1,Email,2025-05-09,4094.94
ORD06544,CUST8399,27,Female,Chennai,DL,PROD703,Home,BrandB,3,260.46,30,Yes,Net Banking,Returned,3,5,29,1,WH-B,Mobile App,12.49,0,Direct,2024-04-14,546.97
ORD06545,CUST8961,57,Female,Kolkata,WB,PROD572,Sports,BrandD,5,4245.88,15,No,COD,Delivered,4,7,28,0,WH-B,Mobile App,31.47,1,Direct,2024-03-31,18044.99
ORD06546,CUST5601,40,Other,Chennai,TN,PROD217,Home,BrandA,5,4687.69,20,No,UPI,Cancelled,2,6,5,1,WH-C,Mobile App,28.23,0,Direct,2024-05-15,18750.76
ORD06547,CUST2460,52,Female,Delhi,KA,PROD737,Beauty,BrandA,1,463.65,10,No,Card,Delivered,3,4,17,0,WH-C,Mobile App,32.74,1,Direct,2025-12-10,417.28
ORD06548,CUST8669,24,Male,Hyderabad,TS,PROD986,Electronics,BrandD,3,1120.92,5,No,Card,Returned,5,1,59,1,WH-A,Website,20.78,0,Direct,2024-12-06,3194.62
ORD06549,CUST2416,59,Male,Chennai,MH,PROD838,Beauty,BrandD,3,3606.21,20,No,Net Banking,Shipped,4,6,36,1,WH-A,Mobile App,29.33,0,Facebook,2024-03-17,8654.9
ORD06550,CUST8766,52,Female,Kolkata,DL,PROD438,Beauty,BrandA,4,4986.16,0,No,Net Banking,Returned,5,11,33,0,WH-B,Website,35.98,1,Email,2024-04-12,19944.64
ORD06551,CUST2428,19,Female,Hyderabad,TS,PROD518,Fashion,BrandD,1,4393.89,0,Yes,Net Banking,Cancelled,3,6,6,1,WH-C,Mobile App,9.53,1,Google,2025-03-08,4393.89
ORD06552,CUST5378,32,Male,Hyderabad,WB,PROD534,Sports,BrandB,3,584.84,25,Yes,UPI,Returned,1,2,38,1,WH-B,Website,26.72,0,Google,2024-01-06,1315.89
ORD06553,CUST8529,26,Female,Kolkata,MH,PROD278,Beauty,BrandC,3,3075.46,25,No,Card,Shipped,1,6,3,1,WH-C,Website,22.97,0,Google,2024-09-22,6919.79
ORD06554,CUST5474,64,Male,Kolkata,MH,PROD561,Sports,BrandB,4,3359.5,15,Yes,UPI,Shipped,3,10,10,0,WH-A,Mobile App,20.71,1,Facebook,2024-06-09,11422.3
ORD06555,CUST4071,34,Male,Mumbai,WB,PROD696,Home,BrandA,1,3191.08,20,Yes,UPI,Returned,1,8,54,1,WH-A,Mobile App,37.07,0,Email,2025-08-29,2552.86
ORD06556,CUST1555,56,Female,Delhi,MH,PROD775,Electronics,BrandB,1,2883.5,25,Yes,Net Banking,Returned,2,12,11,0,WH-A,Mobile App,39.9,0,Google,2025-11-03,2162.62
ORD06557,CUST9547,69,Female,Chennai,DL,PROD841,Electronics,BrandA,2,1531.8,25,Yes,COD,Returned,5,10,23,0,WH-C,Website,18.78,1,Google,2024-01-12,2297.7
ORD06558,CUST2563,35,Other,Bangalore,DL,PROD817,Home,BrandB,5,3375.68,0,Yes,Net Banking,Shipped,2,10,46,1,WH-C,Mobile App,21.48,1,Google,2024-07-06,16878.4
ORD06559,CUST2040,32,Other,Chennai,MH,PROD203,Fashion,BrandA,2,3669.41,25,Yes,Card,Returned,4,10,4,1,WH-B,Website,25.94,0,Email,2025-08-16,5504.12
ORD06560,CUST3686,35,Other,Kolkata,KA,PROD213,Home,BrandD,1,2921.25,30,Yes,COD,Delivered,3,2,7,1,WH-A,Mobile App,24.0,0,Facebook,2024-01-19,2044.87
ORD06561,CUST3553,41,Other,Bangalore,MH,PROD799,Books,BrandB,4,2536.06,0,Yes,Card,Shipped,5,8,26,0,WH-B,Mobile App,25.71,1,Instagram,2025-09-07,10144.24
ORD06562,CUST2779,40,Other,Bangalore,KA,PROD370,Home,BrandA,2,1173.25,25,No,Card,Cancelled,3,6,42,1,WH-B,Mobile App,7.39,0,Email,2024-11-06,1759.88
ORD06563,CUST1075,29,Male,Chennai,MH,PROD662,Books,BrandD,4,2769.15,15,No,COD,Returned,3,7,33,1,WH-A,Website,27.05,0,Direct,2024-05-04,9415.11
ORD06564,CUST5326,40,Female,Chennai,TS,PROD405,Fashion,BrandA,1,728.43,10,No,Net Banking,Shipped,2,10,41,0,WH-A,Mobile App,27.58,0,Direct,2025-12-06,655.59
ORD06565,CUST6835,38,Male,Chennai,TN,PROD833,Fashion,BrandB,4,456.31,20,Yes,Net Banking,Returned,1,1,42,1,WH-B,Website,35.38,1,Facebook,2024-04-24,1460.19
ORD06566,CUST6057,43,Other,Chennai,DL,PROD722,Beauty,BrandB,2,3911.47,10,Yes,COD,Delivered,1,13,35,0,WH-A,Mobile App,23.26,0,Facebook,2025-04-09,7040.65
ORD06567,CUST3349,25,Other,Delhi,MH,PROD154,Sports,BrandA,1,3413.74,5,No,UPI,Delivered,5,3,28,1,WH-A,Website,14.49,1,Email,2024-07-30,3243.05
ORD06568,CUST3773,47,Female,Mumbai,DL,PROD623,Electronics,BrandD,1,3280.26,30,Yes,Card,Returned,5,11,54,1,WH-C,Website,22.59,0,Instagram,2025-03-12,2296.18
ORD06569,CUST3262,51,Male,Mumbai,WB,PROD533,Fashion,BrandC,2,4647.83,10,Yes,UPI,Cancelled,5,11,41,1,WH-B,Mobile App,22.67,0,Email,2024-01-21,8366.09
ORD06570,CUST4229,19,Other,Chennai,TN,PROD289,Books,BrandA,5,1965.79,0,Yes,Card,Delivered,4,2,50,0,WH-A,Website,27.58,0,Facebook,2024-10-13,9828.95
ORD06571,CUST1392,22,Other,Mumbai,KA,PROD488,Fashion,BrandA,2,2058.69,0,Yes,Card,Cancelled,1,4,35,1,WH-B,Website,22.49,0,Direct,2025-05-10,4117.38
ORD06572,CUST2108,48,Other,Chennai,WB,PROD766,Beauty,BrandC,2,2127.36,30,Yes,Card,Returned,4,7,39,1,WH-B,Mobile App,18.92,0,Direct,2025-10-31,2978.3
ORD06573,CUST5362,50,Other,Chennai,TN,PROD434,Beauty,BrandA,3,2379.89,10,No,UPI,Returned,5,8,16,1,WH-C,Website,35.08,0,Email,2025-03-20,6425.7
ORD06574,CUST6188,21,Male,Chennai,WB,PROD445,Sports,BrandB,1,2612.93,10,Yes,COD,Returned,2,8,10,1,WH-B,Website,39.0,1,Google,2024-04-14,2351.64
ORD06575,CUST9802,23,Male,Hyderabad,DL,PROD364,Fashion,BrandB,3,3912.29,5,Yes,COD,Returned,5,8,7,0,WH-B,Mobile App,23.9,0,Direct,2025-08-20,11150.03
ORD06576,CUST6057,40,Other,Delhi,TS,PROD971,Fashion,BrandD,3,1166.75,25,Yes,UPI,Delivered,2,5,7,1,WH-A,Mobile App,26.93,0,Email,2024-05-06,2625.19
ORD06577,CUST4998,62,Male,Kolkata,TN,PROD203,Beauty,BrandC,3,2227.01,5,No,UPI,Returned,1,11,25,0,WH-A,Mobile App,27.19,0,Google,2025-03-09,6346.98
ORD06578,CUST9864,36,Other,Mumbai,WB,PROD774,Home,BrandA,4,2575.12,20,Yes,COD,Shipped,3,11,5,0,WH-A,Mobile App,23.24,0,Email,2025-05-10,8240.38
ORD06579,CUST7566,60,Female,Mumbai,KA,PROD240,Sports,BrandB,2,928.68,0,Yes,Net Banking,Shipped,3,9,26,1,WH-A,Website,8.63,0,Google,2024-05-01,1857.36
ORD06580,CUST4677,62,Female,Delhi,TN,PROD848,Fashion,BrandA,3,3539.52,20,No,COD,Returned,5,14,30,0,WH-C,Mobile App,6.8,0,Direct,2025-02-15,8494.85
ORD06581,CUST6796,25,Female,Delhi,TN,PROD655,Electronics,BrandC,4,375.73,20,Yes,Net Banking,Returned,1,11,11,0,WH-B,Mobile App,35.04,1,Email,2025-05-10,1202.34
ORD06582,CUST7363,56,Male,Chennai,WB,PROD338,Electronics,BrandB,4,2970.97,10,Yes,COD,Shipped,2,13,7,0,WH-A,Mobile App,13.14,1,Google,2024-06-01,10695.49
ORD06583,CUST9123,30,Other,Chennai,TS,PROD529,Books,BrandC,1,1090.5,0,Yes,UPI,Delivered,3,6,39,1,WH-C,Mobile App,27.59,1,Email,2024-04-26,1090.5
ORD06584,CUST9222,18,Female,Hyderabad,MH,PROD708,Beauty,BrandA,2,141.49,20,Yes,Net Banking,Returned,3,8,26,1,WH-C,Mobile App,26.97,1,Instagram,2025-07-27,226.38
ORD06585,CUST8690,23,Female,Hyderabad,KA,PROD197,Books,BrandD,5,1647.28,10,Yes,Net Banking,Returned,1,14,57,0,WH-B,Mobile App,24.94,1,Facebook,2024-07-28,7412.76
ORD06586,CUST2400,24,Male,Kolkata,KA,PROD986,Electronics,BrandA,2,2202.79,15,No,UPI,Cancelled,2,4,55,1,WH-C,Mobile App,9.61,1,Google,2025-04-09,3744.74
ORD06587,CUST5071,65,Male,Mumbai,WB,PROD935,Beauty,BrandA,4,4104.78,30,Yes,Card,Delivered,3,1,36,0,WH-A,Mobile App,7.12,0,Direct,2025-04-01,11493.38
ORD06588,CUST9808,44,Female,Delhi,TS,PROD560,Home,BrandC,2,2098.44,5,Yes,Net Banking,Cancelled,1,5,22,0,WH-B,Website,12.63,1,Google,2024-04-15,3987.04
ORD06589,CUST3786,32,Other,Kolkata,DL,PROD664,Beauty,BrandB,1,4585.63,10,Yes,UPI,Cancelled,1,3,12,0,WH-B,Mobile App,26.2,1,Email,2025-01-07,4127.07
ORD06590,CUST8169,69,Other,Mumbai,DL,PROD720,Fashion,BrandC,2,4228.44,10,No,Card,Cancelled,4,9,22,1,WH-B,Website,24.16,0,Facebook,2025-10-14,7611.19
ORD06591,CUST1870,51,Other,Kolkata,MH,PROD356,Electronics,BrandB,4,1044.41,20,No,Net Banking,Shipped,1,12,2,0,WH-C,Website,30.32,0,Email,2025-12-11,3342.11
ORD06592,CUST5196,40,Female,Kolkata,MH,PROD110,Fashion,BrandA,4,863.01,10,Yes,UPI,Returned,3,5,52,0,WH-A,Mobile App,18.87,0,Google,2024-06-07,3106.84
ORD06593,CUST3739,65,Male,Chennai,WB,PROD277,Electronics,BrandA,3,1294.83,25,Yes,COD,Shipped,2,8,40,0,WH-B,Mobile App,32.29,0,Direct,2024-10-26,2913.37
ORD06594,CUST1940,66,Other,Kolkata,TS,PROD492,Electronics,BrandD,4,1862.44,10,Yes,COD,Cancelled,1,4,12,1,WH-A,Mobile App,24.35,1,Facebook,2024-08-24,6704.78
ORD06595,CUST1340,41,Female,Chennai,DL,PROD393,Beauty,BrandD,1,2959.05,25,Yes,COD,Shipped,3,4,1,0,WH-A,Mobile App,7.7,1,Instagram,2025-03-23,2219.29
ORD06596,CUST8422,32,Female,Mumbai,KA,PROD496,Sports,BrandC,4,708.0,20,No,COD,Delivered,4,2,15,1,WH-B,Website,8.52,0,Instagram,2024-02-16,2265.6
ORD06597,CUST5133,52,Male,Hyderabad,TS,PROD488,Electronics,BrandB,2,2707.0,10,No,Card,Delivered,2,8,40,1,WH-A,Mobile App,14.47,1,Instagram,2025-09-30,4872.6
ORD06598,CUST1659,21,Other,Mumbai,DL,PROD636,Electronics,BrandD,5,2945.79,25,No,Net Banking,Cancelled,5,13,7,1,WH-C,Mobile App,18.36,1,Facebook,2025-05-13,11046.71
